"created","song","artist","url","text"
2015-07-03 22:05:54,"Eye Light","Crackazat","https://t.co/N36gNzMq0y","Eye Light - Crackazat https://t.co/N36gNzMq0y #beats1"
2015-07-03 22:00:38,"Untitled","Eats Everything",NA,"Untitled - Eats Everything #beats1"
2015-07-03 21:56:09,"City","Spring King","https://t.co/Wlb3eyfgpI","City - Spring King https://t.co/Wlb3eyfgpI #beats1"
2015-07-03 21:52:23,"The Wolf","Mumford &amp; Sons","https://t.co/FNISkxpub9","The Wolf - Mumford &amp; Sons https://t.co/FNISkxpub9 #beats1"
2015-07-03 21:48:38,"Nuthin' but a ""G"" Thang","Dr. Dre","https://t.co/NVE94KBANl","Nuthin' but a ""G"" Thang - Dr. Dre https://t.co/NVE94KBANl #beats1"
2015-07-03 21:42:39,"You Know You Like It","DJ Snake &amp; AlunaGeorge","https://t.co/uK1l5MmYNq","You Know You Like It - DJ Snake &amp; AlunaGeorge https://t.co/uK1l5MmYNq #beats1"
2015-07-03 21:38:53,"Where Are Ü Now (with Justin Bieber)","Skrillex &amp; Diplo","https://t.co/RPsSAlyXnw","Where Are Ü Now (with Justin Bieber) - Skrillex &amp; Diplo https://t.co/RPsSAlyXnw #beats1"
2015-07-03 21:34:23,"Phenomenal (From ""Southpaw"")","Eminem","https://t.co/sAu0NPPhvo","Phenomenal (From ""Southpaw"") - Eminem https://t.co/sAu0NPPhvo #beats1"
2015-07-03 21:30:38,"Beautiful Life (feat Action Bronson &amp; Joey Bada$$)","Statik Selektah","https://t.co/oG1DKJUaDu","Beautiful Life (feat Action Bronson &amp; Joey Bada$$) - Statik Selektah https://t.co/oG1DKJUaDu #beats1"
2015-07-03 21:26:07,"Ship To Wreck","Florence + The Machine","https://t.co/E3eqB2NVJg","Ship To Wreck - Florence + The Machine https://t.co/E3eqB2NVJg #beats1"
2015-07-03 21:22:23,"Papaoutai","Stromae","https://t.co/T8Om75RX0x","Papaoutai - Stromae https://t.co/T8Om75RX0x #beats1"
2015-07-03 21:18:38,"Commas","Future","https://t.co/KTL9pKrtZF","Commas - Future https://t.co/KTL9pKrtZF #beats1"
2015-07-03 21:14:52,"Pedestrian at Best","Courtney Barnett","https://t.co/VH1qO224JN","Pedestrian at Best - Courtney Barnett https://t.co/VH1qO224JN #beats1"
2015-07-03 21:12:37,"Better Man","Leon Bridges","https://t.co/bVf3DceTkc","Better Man - Leon Bridges https://t.co/bVf3DceTkc #beats1"
2015-07-03 21:08:52,"Shutdown","Skepta","https://t.co/jBMxLRFwc5","Shutdown - Skepta https://t.co/jBMxLRFwc5 #beats1"
2015-07-03 21:05:52,"Little Monster","Royal Blood","https://t.co/hoA22ruzAz","Little Monster - Royal Blood https://t.co/hoA22ruzAz #beats1"
2015-07-03 21:01:24,"I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan","Jamie xx","https://t.co/xIe9Bx6NZc","I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan - Jamie xx https://t.co/xIe9Bx6NZc #beats1"
2015-07-03 20:58:22,"Here","Alessia Cara","https://t.co/RdMDga4k3i","Here - Alessia Cara https://t.co/RdMDga4k3i #beats1"
2015-07-03 20:54:37,"Let Me Blow Ya Mind","Eve","https://t.co/KnkszI4sRz","Let Me Blow Ya Mind - Eve https://t.co/KnkszI4sRz #beats1"
2015-07-03 20:50:07,"I See You Baby (Fatboy Slim Radio Edit)","Groove Armada","https://t.co/AbbqDtpdLH","I See You Baby (Fatboy Slim Radio Edit) - Groove Armada https://t.co/AbbqDtpdLH #beats1"
2015-07-03 20:45:36,"Real Joy","Fono","https://t.co/01d2pW2JqJ","Real Joy - Fono https://t.co/01d2pW2JqJ #beats1"
2015-07-03 20:42:36,"We Run The Block","Bonkaz","https://t.co/SWxqsMit0g","We Run The Block - Bonkaz https://t.co/SWxqsMit0g #beats1"
2015-07-03 20:37:22,"Holding On (feat. Gregory Porter)","Disclosure","https://t.co/A59KFhjiMB","Holding On (feat. Gregory Porter) - Disclosure https://t.co/A59KFhjiMB #beats1"
2015-07-03 20:33:36,"Virtual Insanity","Jamiroquai","https://t.co/iuHtT48OQ3","Virtual Insanity - Jamiroquai https://t.co/iuHtT48OQ3 #beats1"
2015-07-03 20:30:36,"Freedom","Pharrell Williams","https://t.co/McCYQzuIcH","Freedom - Pharrell Williams https://t.co/McCYQzuIcH #beats1"
2015-07-03 20:26:07,"Black Mambo","Glass Animals","https://t.co/pnSIvfPbjt","Black Mambo - Glass Animals https://t.co/pnSIvfPbjt #beats1"
2015-07-03 20:20:51,"Red Alert","Basement Jaxx","https://t.co/XZp6S7RD2c","Red Alert - Basement Jaxx https://t.co/XZp6S7RD2c #beats1"
2015-07-03 20:20:07,"Shackles","Mary Mary","https://t.co/KNWoeZLvuO","Shackles - Mary Mary https://t.co/KNWoeZLvuO #beats1"
2015-07-03 20:14:51,"Know Yourself","Drake","https://t.co/fMjQQ2Zltu","Know Yourself - Drake https://t.co/fMjQQ2Zltu #beats1"
2015-07-03 20:12:35,"On the Regular (Radio Version)","Shamir","https://t.co/yOsMYzcLDg","On the Regular (Radio Version) - Shamir https://t.co/yOsMYzcLDg #beats1"
2015-07-03 20:08:51,"Desire","Years &amp; Years","https://t.co/miTciqlU0d","Desire - Years &amp; Years https://t.co/miTciqlU0d #beats1"
2015-07-03 20:05:06,"Boogie 2nite","Tweet","https://t.co/aOVCbjWpaG","Boogie 2nite - Tweet https://t.co/aOVCbjWpaG #beats1"
2015-07-03 20:01:21,"Powerful (feat. Ellie Goulding &amp; Tarrus Riley)","Major Lazer","https://t.co/qOE3XOAbGU","Powerful (feat. Ellie Goulding &amp; Tarrus Riley) - Major Lazer https://t.co/qOE3XOAbGU #beats1"
2015-07-03 19:58:20,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan","https://t.co/aX4nIblIJR","Flex (Ooh, Ooh, Ooh) - Rich Homie Quan https://t.co/aX4nIblIJR #beats1"
2015-07-03 19:54:35,"Zillionaire","Nao","https://t.co/VWd4A3ohE1","Zillionaire - Nao https://t.co/VWd4A3ohE1 #beats1"
2015-07-03 19:48:35,"Ooh la La","The Wiseguys","https://t.co/zauug8WGYC","Ooh la La - The Wiseguys https://t.co/zauug8WGYC #beats1"
2015-07-03 19:44:06,"My Love (feat. Jess Glynne)","Route 94","https://t.co/hNIy0jDHAR","My Love (feat. Jess Glynne) - Route 94 https://t.co/hNIy0jDHAR #beats1"
2015-07-03 19:41:05,"City","Spring King","https://t.co/Wlb3eyfgpI","City - Spring King https://t.co/Wlb3eyfgpI #beats1"
2015-07-03 19:38:05,"It's Your Thing","The Isley Brothers","https://t.co/meCcCc8WFt","It's Your Thing - The Isley Brothers https://t.co/meCcCc8WFt #beats1"
2015-07-03 19:33:35,"Firestone (feat. Conrad Sewell)","Kygo","https://t.co/rXnfJNvmAd","Firestone (feat. Conrad Sewell) - Kygo https://t.co/rXnfJNvmAd #beats1"
2015-07-03 19:29:51,"Alright","Kendrick Lamar","https://t.co/8mQmxY8fws","Alright - Kendrick Lamar https://t.co/8mQmxY8fws #beats1"
2015-07-03 19:26:05,"Groove Is In the Heart","Deee","https://t.co/LAlhXPRE6D","Groove Is In the Heart - Deee-Lite https://t.co/LAlhXPRE6D #beats1"
2015-07-03 19:21:34,"Cha Cha","D.R.A.M.","https://t.co/y5x202RZhS","Cha Cha - D.R.A.M. https://t.co/y5x202RZhS #beats1"
2015-07-03 19:14:04,"House Every Weekend","David Zowie",NA,"House Every Weekend - David Zowie #beats1"
2015-07-03 19:13:19,"Here Comes The Hotsteppa","Ina Kamoze",NA,"Here Comes The Hotsteppa - Ina Kamoze #beats1"
2015-07-03 19:09:34,"Can't Feel My Face","The Weeknd","https://t.co/q5jNrBLMdm","Can't Feel My Face - The Weeknd https://t.co/q5jNrBLMdm #beats1"
2015-07-03 19:05:05,"Dreams","Beck","https://t.co/AyQGWKitnm","Dreams - Beck https://t.co/AyQGWKitnm #beats1"
2015-07-03 19:02:04,"Ready For The Weekend","Calvin Harris","https://t.co/vDIS039zQu","Ready For The Weekend - Calvin Harris https://t.co/vDIS039zQu #beats1"
2015-07-03 18:56:04,"Beautiful Life (feat Action Bronson &amp; Joey Bada$$)","Statik Selektah","https://t.co/oG1DKJUaDu","Beautiful Life (feat Action Bronson &amp; Joey Bada$$) - Statik Selektah https://t.co/oG1DKJUaDu #beats1"
2015-07-03 18:46:18,"Triumph (feat. CappaDonna)","Wu","https://t.co/wKCc2c6BFa","Triumph (feat. CappaDonna) - Wu-Tang Clan https://t.co/wKCc2c6BFa #beats1"
2015-07-03 18:44:03,"Step Into a World (Rapture's Delight)","KRS","https://t.co/ZKnXCtgtwk","Step Into a World (Rapture's Delight) - KRS-One https://t.co/ZKnXCtgtwk #beats1"
2015-07-03 18:40:18,"Shove It (feat. Spank Rock)","Santigold","https://t.co/UAjw07PQUO","Shove It (feat. Spank Rock) - Santigold https://t.co/UAjw07PQUO #beats1"
2015-07-03 18:38:03,"Jamming","Bob Marley &amp; The Wailers","https://t.co/kyI1FGCxtR","Jamming - Bob Marley &amp; The Wailers https://t.co/kyI1FGCxtR #beats1"
2015-07-03 18:35:48,"Murderer","Buju Banton","https://t.co/Koy3ZyBooR","Murderer - Buju Banton https://t.co/Koy3ZyBooR #beats1"
2015-07-03 18:32:48,"Shakara","Fela Kuti","https://t.co/ySw1NvqMPS","Shakara - Fela Kuti https://t.co/ySw1NvqMPS #beats1"
2015-07-03 18:30:34,"Party Done","Angela Hunte &amp; Machel Montano","https://t.co/MYDvOl0nBf","Party Done - Angela Hunte &amp; Machel Montano https://t.co/MYDvOl0nBf #beats1"
2015-07-03 18:27:34,"Pon de Floor (feat. VYBZ Kartel)","Major Lazer","https://t.co/BdzUGUBw4A","Pon de Floor (feat. VYBZ Kartel) - Major Lazer https://t.co/BdzUGUBw4A #beats1"
2015-07-03 18:20:48,"Backseat Freestyle","Kendrick Lamar","https://t.co/BvV9libr7U","Backseat Freestyle - Kendrick Lamar https://t.co/BvV9libr7U #beats1"
2015-07-03 18:17:03,"Rebel Without a Pause","Public Enemy","https://t.co/AhLQEn5bxE","Rebel Without a Pause - Public Enemy https://t.co/AhLQEn5bxE #beats1"
2015-07-03 18:13:18,"Dreams and Nightmares","Meek Mill","https://t.co/6RPQr9S2Cf","Dreams and Nightmares - Meek Mill https://t.co/6RPQr9S2Cf #beats1"
2015-07-03 18:10:18,"Flipside","Freeway","https://t.co/z3jObATS8y","Flipside - Freeway https://t.co/z3jObATS8y #beats1"
2015-07-03 18:08:48,"Follow the Leader","Eric B. &amp; Rakim","https://t.co/s9LOxbBND2","Follow the Leader - Eric B. &amp; Rakim https://t.co/s9LOxbBND2 #beats1"
2015-07-03 18:05:02,"Sound of da Police","KRS","https://t.co/crgc32smtO","Sound of da Police - KRS-One https://t.co/crgc32smtO #beats1"
2015-07-03 17:58:18,"Jungle Boogie","Kool &amp; The Gang","https://t.co/OCtJP1ulYb","Jungle Boogie - Kool &amp; The Gang https://t.co/OCtJP1ulYb #beats1"
2015-07-03 17:54:32,"Better Have My Money","Rihanna","https://t.co/E14QqffPyQ","Better Have My Money - Rihanna https://t.co/E14QqffPyQ #beats1"
2015-07-03 17:53:47,"Incredible ft General Levy","M","https://t.co/GTgPrQtAp7","Incredible ft General Levy - M-Beat https://t.co/GTgPrQtAp7 #beats1"
2015-07-03 17:50:02,"E45","Dem Man Der","https://t.co/ZqhYPosvdq","E45 - Dem Man Der https://t.co/ZqhYPosvdq #beats1"
2015-07-03 17:45:32,"My Love","Route 94","https://t.co/hNIy0jDHAR","My Love - Route 94 https://t.co/hNIy0jDHAR #beats1"
2015-07-03 17:41:02,"Ambience","Melé","https://t.co/1qnkvQGUbb","Ambience - Melé https://t.co/1qnkvQGUbb #beats1"
2015-07-03 17:35:47,"Poison","Bell Biv DeVoe","https://t.co/2YcfdBnDRt","Poison - Bell Biv DeVoe https://t.co/2YcfdBnDRt #beats1"
2015-07-03 17:29:46,"RIP Groove (Radio Edit)","Double 99","https://t.co/P6oTYVpTPD","RIP Groove (Radio Edit) - Double 99 https://t.co/P6oTYVpTPD #beats1"
2015-07-03 17:23:03,"Alright","Kendrick Lamar","https://t.co/8mQmxY8fws","Alright - Kendrick Lamar https://t.co/8mQmxY8fws #beats1"
2015-07-03 17:17:46,"Try Again","Aaliyah","https://t.co/bP5FlifrMO","Try Again - Aaliyah https://t.co/bP5FlifrMO #beats1"
2015-07-03 17:14:02,"Aaliyah (feat. Jessie Ware)","Katy B","https://t.co/ejtLH2FkVk","Aaliyah (feat. Jessie Ware) - Katy B https://t.co/ejtLH2FkVk #beats1"
2015-07-03 17:11:02,"On the Regular (Radio Version)","Shamir","https://t.co/yOsMYzcLDg","On the Regular (Radio Version) - Shamir https://t.co/yOsMYzcLDg #beats1"
2015-07-03 17:08:02,"Jus’ a Rascal (Clean Radio)","Dizzee Rascal","https://t.co/fEo4c6A0Sn","Jus’ a Rascal (Clean Radio) - Dizzee Rascal https://t.co/fEo4c6A0Sn #beats1"
2015-07-03 17:04:16,"Shutdown","Skepta","https://t.co/jBMxLRFwc5","Shutdown - Skepta https://t.co/jBMxLRFwc5 #beats1"
2015-07-03 17:02:02,"Me Julie","Ali G feat. Shaggy",NA,"Me Julie - Ali G feat. Shaggy #beats1"
2015-07-03 16:58:16,"Zombie","Fela Kuti","https://t.co/xT4jE18eyR","Zombie - Fela Kuti https://t.co/xT4jE18eyR #beats1"
2015-07-03 16:53:02,"Black Eunuch","Algiers","https://t.co/cuSUJnaqwH","Black Eunuch - Algiers https://t.co/cuSUJnaqwH #beats1"
2015-07-03 16:50:00,"Little Monster","Royal Blood","https://t.co/hoA22ruzAz","Little Monster - Royal Blood https://t.co/hoA22ruzAz #beats1"
2015-07-03 16:45:31,"Drop It Like It's Hot (Extra Clean Radio Edit)","Snoop Dogg &amp; Pharrell Williams",NA,"Drop It Like It's Hot (Extra Clean Radio Edit) - Snoop Dogg &amp; Pharrell Williams #beats1"
2015-07-03 16:43:15,"Freedom","Pharrell Williams","https://t.co/McCYQzuIcH","Freedom - Pharrell Williams https://t.co/McCYQzuIcH #beats1"
2015-07-03 16:41:00,"Buggin' Out","A Tribe Called Quest","https://t.co/UbaPvljEHT","Buggin' Out - A Tribe Called Quest https://t.co/UbaPvljEHT #beats1"
2015-07-03 16:35:00,"Pjanoo (Radio Edit)","Eric Prydz","https://t.co/VfZuhOsNpe","Pjanoo (Radio Edit) - Eric Prydz https://t.co/VfZuhOsNpe #beats1"
2015-07-03 16:30:30,"Power Drive","Pryda","https://t.co/iAJlQZuh83","Power Drive - Pryda https://t.co/iAJlQZuh83 #beats1"
2015-07-03 16:26:00,"Holding On (feat. Sam Dew)","Julio Bashmore","https://t.co/xckvannwrf","Holding On (feat. Sam Dew) - Julio Bashmore https://t.co/xckvannwrf #beats1"
2015-07-03 16:20:45,"Grab Her!","Disclosure","https://t.co/Y4lLbLZDPF","Grab Her! - Disclosure https://t.co/Y4lLbLZDPF #beats1"
2015-07-03 16:16:14,"Holding On (feat. Gregory Porter)","Disclosure","https://t.co/A59KFhjiMB","Holding On (feat. Gregory Porter) - Disclosure https://t.co/A59KFhjiMB #beats1"
2015-07-03 16:11:46,"Forgot About Dre","Dr. Dre","https://t.co/bcCSGWfFgz","Forgot About Dre - Dr. Dre https://t.co/bcCSGWfFgz #beats1"
2015-07-03 16:09:29,"Compton (feat. Dr. Dre)","Kendrick Lamar","https://t.co/J7MP1lNEmf","Compton (feat. Dr. Dre) - Kendrick Lamar https://t.co/J7MP1lNEmf #beats1"
2015-07-03 16:08:00,"Nuthin' but a ""G"" Thang","Dr. Dre","https://t.co/NVE94KBANl","Nuthin' but a ""G"" Thang - Dr. Dre https://t.co/NVE94KBANl #beats1"
2015-07-03 16:05:44,"The Next Episode","Dr. Dre","https://t.co/1CRmepben7","The Next Episode - Dr. Dre https://t.co/1CRmepben7 #beats1"
2015-07-03 16:03:29,"Still D.R.E.","Dr. Dre","https://t.co/Yu8fl2HzbH","Still D.R.E. - Dr. Dre https://t.co/Yu8fl2HzbH #beats1"
2015-07-03 15:55:14,"Coffee","Miguel","https://t.co/yBqYygPX8B","Coffee - Miguel https://t.co/yBqYygPX8B #beats1"
2015-07-03 15:52:59,"Lorry Park","LA Priest","https://t.co/72kWMYlRk3","Lorry Park - LA Priest https://t.co/72kWMYlRk3 #beats1"
2015-07-03 15:49:59,"Norf Norf","Vince Staples","https://t.co/jeZoLzU4fb","Norf Norf - Vince Staples https://t.co/jeZoLzU4fb #beats1"
2015-07-03 15:44:44,"Go with It (feat. Vic Mensa)","The Internet","https://t.co/LZhjcPE1Gg","Go with It (feat. Vic Mensa) - The Internet https://t.co/LZhjcPE1Gg #beats1"
2015-07-03 15:38:56,"Françafrique","Refused","https://t.co/aRLI0KSfKL","Françafrique - Refused https://t.co/aRLI0KSfKL #beats1"
2015-07-03 15:34:26,"Rebel Without a Pause","Public Enemy","https://t.co/AhLQEn5bxE","Rebel Without a Pause - Public Enemy https://t.co/AhLQEn5bxE #beats1"
2015-07-03 15:32:11,"You Sent Me Flying / Cherry","Amy Winehouse","https://t.co/tbIt4o1Bck","You Sent Me Flying / Cherry - Amy Winehouse https://t.co/tbIt4o1Bck #beats1"
2015-07-03 15:27:41,"Stronger Than Me","Amy Winehouse","https://t.co/5o6EBTQD14","Stronger Than Me - Amy Winehouse https://t.co/5o6EBTQD14 #beats1"
2015-07-03 15:26:11,"Nobody Hangs Out Anymore","London O'Connor","https://t.co/PxcTMQaNrK","Nobody Hangs Out Anymore - London O'Connor https://t.co/PxcTMQaNrK #beats1"
2015-07-03 15:20:57,"Old Friends","Darren Korb",NA,"Old Friends - Darren Korb #beats1"
2015-07-03 15:16:57,"Señorita","Vince Staples",NA,"Señorita - Vince Staples #beats1"
2015-07-03 15:05:56,"face the sun (feat. Lenny Kravitz)","Miguel",NA,"face the sun (feat. Lenny Kravitz) - Miguel #beats1"
2015-07-03 15:02:56,"Special Affair","The Internet",NA,"Special Affair - The Internet #beats1"
2015-07-03 14:56:57,"Cool for the Summer","Demi Lovato",NA,"Cool for the Summer - Demi Lovato #beats1"
2015-07-03 14:52:56,"SummerThing! (feat. Mike Taylor)","Afrojack",NA,"SummerThing! (feat. Mike Taylor) - Afrojack #beats1"
2015-07-03 14:49:56,"Cheerleader (Felix Jaehn Remix Radio Edit)","Omi",NA,"Cheerleader (Felix Jaehn Remix Radio Edit) - Omi #beats1"
2015-07-03 14:46:56,"Fight Song","Rachel Platten",NA,"Fight Song - Rachel Platten #beats1"
2015-07-03 14:42:56,"Can't Feel My Face","The Weeknd",NA,"Can't Feel My Face - The Weeknd #beats1"
2015-07-03 13:57:55,"On a Ragga Tip '97 (Original Mix)","SL2",NA,"On a Ragga Tip '97 (Original Mix) - SL2 #beats1"
2015-07-03 13:53:55,"All We Do","Oh Wonder",NA,"All We Do - Oh Wonder #beats1"
2015-07-03 13:49:54,"Your Drums, Your Love","AlunaGeorge",NA,"Your Drums, Your Love - AlunaGeorge #beats1"
2015-07-03 13:46:54,"Poison","Vaults",NA,"Poison - Vaults #beats1"
2015-07-03 13:42:54,"Keep Her Close","Odesza",NA,"Keep Her Close - Odesza #beats1"
2015-07-03 13:39:54,"Go (feat. Blood Diamonds)","Grimes",NA,"Go (feat. Blood Diamonds) - Grimes #beats1"
2015-07-03 13:34:54,"Set You Free (Original Mix)","N",NA,"Set You Free (Original Mix) - N-Trance #beats1"
2015-07-03 13:30:54,"Renegade Master","Wildchild",NA,"Renegade Master - Wildchild #beats1"
2015-07-03 13:26:54,"For You","Fyfe",NA,"For You - Fyfe #beats1"
2015-07-03 13:22:54,"Forest Fires","Axel Flovent",NA,"Forest Fires - Axel Flovent #beats1"
2015-07-03 13:18:54,"Intro","alt",NA,"Intro - alt-J #beats1"
2015-07-03 13:14:54,"Nobody Else (Sebastian Carter Remix)","Full Crate x Mar",NA,"Nobody Else (Sebastian Carter Remix) - Full Crate x Mar #beats1"
2015-07-03 13:10:53,"Runaway (U &amp; I)","Galantis",NA,"Runaway (U &amp; I) - Galantis #beats1"
2015-07-03 13:06:53,"Rebound (feat. elkka)","Flosstradamus",NA,"Rebound (feat. elkka) - Flosstradamus #beats1"
2015-07-03 13:02:53,"Luna","Bombay Bicycle Club",NA,"Luna - Bombay Bicycle Club #beats1"
2015-07-03 12:56:53,"Reapers","Muse",NA,"Reapers - Muse #beats1"
2015-07-03 12:52:53,"Classic Man (feat. Roman GianArthur)","Jidenna",NA,"Classic Man (feat. Roman GianArthur) - Jidenna #beats1"
2015-07-03 12:49:53,"Don't","Bryson Tiller",NA,"Don't - Bryson Tiller #beats1"
2015-07-03 12:44:53,"Bloodstream","Ed Sheeran &amp; Rudimental",NA,"Bloodstream - Ed Sheeran &amp; Rudimental #beats1"
2015-07-03 12:39:53,"U Mad (feat. Kanye West)","Vic Mensa",NA,"U Mad (feat. Kanye West) - Vic Mensa #beats1"
2015-07-03 12:34:53,"Do I Wanna Know?","Arctic Monkeys",NA,"Do I Wanna Know? - Arctic Monkeys #beats1"
2015-07-03 12:30:53,"Feel Right (feat. Mystikal)","Mark Ronson",NA,"Feel Right (feat. Mystikal) - Mark Ronson #beats1"
2015-07-03 12:27:53,"Powerful (feat. Ellie Goulding &amp; Tarrus Riley)","Major Lazer",NA,"Powerful (feat. Ellie Goulding &amp; Tarrus Riley) - Major Lazer #beats1"
2015-07-03 12:22:52,"House Every Weekend","David Zowie",NA,"House Every Weekend - David Zowie #beats1"
2015-07-03 12:19:52,"Good For You (feat. A$AP Rocky)","Selena Gomez",NA,"Good For You (feat. A$AP Rocky) - Selena Gomez #beats1"
2015-07-03 12:15:52,"Hard Time","Seinabo Sey",NA,"Hard Time - Seinabo Sey #beats1"
2015-07-03 12:11:52,"Trap Queen","Fetty Wap",NA,"Trap Queen - Fetty Wap #beats1"
2015-07-03 12:07:53,"Papaoutai","Stromae",NA,"Papaoutai - Stromae #beats1"
2015-07-03 12:04:52,"Where Are Ü Now (with Justin Bieber)","Skrillex &amp; Diplo",NA,"Where Are Ü Now (with Justin Bieber) - Skrillex &amp; Diplo #beats1"
2015-07-03 12:00:52,"I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan","Jamie xx",NA,"I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan - Jamie xx #beats1"
2015-07-03 11:58:52,"Dopeman (feat. Joey Fatts &amp; Kilo Kish)","Vince Staples",NA,"Dopeman (feat. Joey Fatts &amp; Kilo Kish) - Vince Staples #beats1"
2015-07-03 11:54:52,"Lonely Boy","The Black Keys",NA,"Lonely Boy - The Black Keys #beats1"
2015-07-03 11:50:52,"SpottieOttieDopaliscious","Outkast",NA,"SpottieOttieDopaliscious - Outkast #beats1"
2015-07-03 11:45:54,"U Mad (feat. Kanye West)","Vic Mensa",NA,"U Mad (feat. Kanye West) - Vic Mensa #beats1"
2015-07-03 11:42:52,"Lean On (feat. MØ &amp; DJ Snake)","Major Lazer",NA,"Lean On (feat. MØ &amp; DJ Snake) - Major Lazer #beats1"
2015-07-03 11:39:52,"Way Too Much","Fetty &amp; Skepta",NA,"Way Too Much - Fetty &amp; Skepta #beats1"
2015-07-03 11:36:51,"Shutdown","Skepta",NA,"Shutdown - Skepta #beats1"
2015-07-03 11:33:51,"Ojuelegba","Wizkid",NA,"Ojuelegba - Wizkid #beats1"
2015-07-03 11:28:51,"Radio","Santigold",NA,"Radio - Santigold #beats1"
2015-07-03 11:25:52,"Say Aha","Santigold",NA,"Say Aha - Santigold #beats1"
2015-07-03 11:22:51,"I'm Yours (feat. Vic Mensa)","Justine Skye",NA,"I'm Yours (feat. Vic Mensa) - Justine Skye #beats1"
2015-07-03 11:19:51,"Bonita Applebum","A Tribe Called Quest",NA,"Bonita Applebum - A Tribe Called Quest #beats1"
2015-07-03 11:15:51,"Electric Body (feat. ScHoolboy Q)","A$AP Rocky",NA,"Electric Body (feat. ScHoolboy Q) - A$AP Rocky #beats1"
2015-07-03 11:06:51,"Painted","MS MR",NA,"Painted - MS MR #beats1"
2015-07-03 11:02:50,"679 (feat. Remy Boyz)","Fetty Wap",NA,"679 (feat. Remy Boyz) - Fetty Wap #beats1"
2015-07-03 10:58:50,"City","Spring King",NA,"City - Spring King #beats1"
2015-07-03 10:54:50,"Still Not a Player (feat. Joe)","Big Pun",NA,"Still Not a Player (feat. Joe) - Big Pun #beats1"
2015-07-03 10:49:50,"Latino, Pt 2 (feat. Bodega Bamz, Emilio Rojas &amp; Chris Rivers)","Joell Ortiz &amp; !llmind",NA,"Latino, Pt 2 (feat. Bodega Bamz, Emilio Rojas &amp; Chris Rivers) - Joell Ortiz &amp; !llmind #beats1"
2015-07-03 10:45:50,"Off the Rip (feat. Chinx &amp; N.O.R.E.)","French Montana",NA,"Off the Rip (feat. Chinx &amp; N.O.R.E.) - French Montana #beats1"
2015-07-03 10:42:50,"Future Is Mine (feat. Chromeo)","DJ Cassidy",NA,"Future Is Mine (feat. Chromeo) - DJ Cassidy #beats1"
2015-07-03 10:38:50,"Heads Will Roll (A","Trak Remix Radio Edit)",NA,"Heads Will Roll (A-Trak Remix Radio Edit) - Yeah Yeah Yeahs #beats1"
2015-07-03 10:36:50,"Better Have My Money","Rihanna",NA,"Better Have My Money - Rihanna #beats1"
2015-07-03 10:30:49,"Where Are Ü Now (with Justin Bieber)","Skrillex &amp; Diplo",NA,"Where Are Ü Now (with Justin Bieber) - Skrillex &amp; Diplo #beats1"
